,category,SAE_prompt,AAVE_prompt,ChcE_prompt,CollSgE_prompt,IndE_prompt,JamE_prompt
2196,Cartoon_Characters,"A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a tender gray elephant with a soft smile, wearing a flowing pink scarf, radiating warmth and love.","A photo talkin’ ‘bout Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a sweet gray elephant wit’ a soft smile, rockin’ a flowin’ pink scarf, just givin’ off warmth and love.","A photo be describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a sweet gray elephant with a soft smile, wearing a flowy pink scarf, just radiating warmth and love.","One photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, one gentle grey elephant with one soft smile, wearing one flowing pink scarf, got this warm and loving feel.","A photo is describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a tender grey elephant with a soft smile, wearing a flowing pink scarf, radiating warmth and love.","A photo a describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a tender grey elephant wid a soft smile, wearin a flowin pink scarf, a radiate warmth an love."
2197,Cartoon_Characters,"A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with a gentle smile, wearing a soft pink shawl and nurturing demeanor.","A photo talkin’ ‘bout Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a lovin’ gray elephant wit a gentle smile, rockin’ a soft pink shawl and a nurturin’ way ‘bout her.","A photo be describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with a gentle smile, wearing a soft pink shawl and a real nurturing way about her.","A photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, one loving grey elephant with a gentle smile, wearing one soft pink shawl and got very nurturing demeanour.","A photo is describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving grey elephant with a gentle smile, wearing a soft pink shawl and having a nurturing nature.","A photo a describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving grey elephant wid a gentle smile, a wear one soft pink shawl an a caring, motherly vibe."
2198,Cartoon_Characters,"A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with large eyes, wearing a simple pink scarf, standing protectively over her baby.","A photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a lovin’ gray elephant wit big eyes, wearin’ a simple pink scarf, standin’ all protective over her baby.","A photo be describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with big ol’ eyes, wearing a simple pink scarf, standing all protective over her baby.","One photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, one loving grey elephant with big big eyes, wear one simple pink scarf, standing there protectively over her baby.","A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving grey elephant with large eyes, wearing a simple pink scarf, standing protectively over her baby.","A photo describe Mrs. Jumbo fram Dumbo. Mrs. Jumbo fram Dumbo, a loving gray elephant wid big eye-dem, wear a simple pink scarf, stan up protective ova har baby."
2199,Cartoon_Characters,"A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with soft eyes, gently holding her baby, Dumbo, under a soft sunset sky.","A photo talkin’ ‘bout Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a lovin’ gray elephant wit soft eyes, gently holdin’ her baby, Dumbo, up under a soft sunset sky.","A photo be describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving gray elephant with soft eyes, gently holding her baby, Dumbo, under a soft sunset sky.","One photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, one loving grey elephant with soft eyes, gently holding her baby Dumbo under one soft sunset sky.","A photo is describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving grey elephant with soft eyes, gently holding her baby, Dumbo, under a soft sunset sky.","A photo a describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a loving grey elephant wid soft eye dem, gently a hold har baby, Dumbo, under a soft sunset sky."
2200,Cartoon_Characters,"A photo describes Slinky Dog from Toy Story. Slinky Dog, a playful animated dachshund toy with a spring body, brown fur, and a cheerful expression.","A photo talkin’ ‘bout Slinky Dog from Toy Story. Slinky Dog, a playful animated dachshund toy wit a spring body, brown fur, an’ a cheerful look on his face.","A photo be describing Slinky Dog from Toy Story. Slinky Dog, a playful animated dachshund toy with a spring body, brown fur, and a cheerful look.","One photo describe Slinky Dog from Toy Story. Slinky Dog, one playful animated dachshund toy with spring body, brown fur, and one very cheerful expression.","A photo is describing Slinky Dog from Toy Story. Slinky Dog is a playful animated dachshund toy with a spring body, brown fur, and a cheerful expression.","A one picha describe Slinky Dog fram Toy Story. Slinky Dog a one playful animated dachshund toy wid one spring body, brown fur, an a cheerful expression."
2201,Cartoon_Characters,"A photo describes Slinky Dog from Toy Story. Slinky Dog, a playful cartoon dog with a slinky body, brown fur, floppy ears, big eyes, cheerful expression, and toy-like design on a wooden floor.","A photo talkin’ ’bout Slinky Dog from Toy Story. Slinky Dog, a playful cartoon dog wit a slinky body, brown fur, floppy ears, big eyes, a cheerful look, and a toy-like design, sittin’ on a wooden floor.","A photo be describing Slinky Dog from Toy Story. Slinky Dog, a playful cartoon dog with a slinky body, brown fur, floppy ears, big eyes, a cheerful look, and a toy-like design on a wooden floor.","One photo describe Slinky Dog from Toy Story. Slinky Dog, one playful cartoon dog with slinky body, brown fur, floppy ears, big eyes, cheerful expression, and very toy-like design, on a wooden floor.","A photo is describing Slinky Dog from Toy Story. Slinky Dog, a playful cartoon dog with a slinky body, brown fur, floppy ears, big eyes, cheerful expression, and toy-like design, on a wooden floor.","A wan picha a describe Slinky Dog fram Toy Story. Slinky Dog, a playful cartoon daag wid a slinky body, brown fur, floppy ears, big eye dem, cheerful expression, an a toy-like design pan a wooden floor."
2202,Cartoon_Characters,"A photo describes Slinky Dog from Toy Story. Slinky Dog, a toy dachshund with a spring body, playful pose, shiny brown fur, and a joyful face, set in a sunny backyard.","A photo describin’ Slinky Dog from Toy Story. Slinky Dog, a toy dachshund wit a spring body, playful lil’ pose, shiny brown fur, and a joyful face, set out in a sunny backyard.","A photo be describing Slinky Dog from Toy Story. Slinky Dog, a toy dachshund with a spring body, all playful and stuff, shiny brown fur, and a happy face, set in a sunny backyard.","One photo describe Slinky Dog from Toy Story. Slinky Dog, one toy dachshund with spring body, playful pose, shiny brown fur, and one very joyful face, set in one sunny backyard.","A photo describes Slinky Dog from Toy Story. Slinky Dog, a toy dachshund with a spring body, in a playful pose, with shiny brown fur and a joyful face, set in a sunny backyard.","A photo a describe Slinky Dog fram Toy Story. Slinky Dog, a toy dachshund wid a spring body, playful pose, shiny brown fur, an a joyful face, set inna one sunny backyard."
2203,Cartoon_Characters,"A photo describes Slinky Dog from Toy Story. Slinky Dog, a friendly animated dachshund with a spring coil body, brown fur, and a joyful grin, standing on a grassy field.","A photo talkin’ ‘bout Slinky Dog from Toy Story. Slinky Dog, a friendly animated dachshund wit a spring coil body, brown fur, and a happy grin, standin’ on a grassy field.","A photo be describing Slinky Dog from Toy Story. Slinky Dog, a friendly animated dachshund with a spring coil body, brown fur, and a happy grin, standing on a grassy field.","One photo describe Slinky Dog from Toy Story. Slinky Dog, one friendly animated dachshund with spring coil body, brown fur, and one very happy grin, standing on one grassy field.","A photo is describing Slinky Dog from Toy Story. Slinky Dog, a friendly animated dachshund with a spring-coil body, brown fur, and a joyful grin, is standing on a grassy field.","A photo a describe Slinky Dog from Toy Story. Slinky Dog, a friendly animated dachshund wid a spring-coil body, brown fur, an a joyful grin, a stand up pon a grassy field."
2204,Cartoon_Characters,"A photo describes Slinky Dog from Toy Story. Slinky Dog, a cute animated dachshund with a springy body, soft brown fur, wagging tail, and a friendly smile, sitting on a colorful rug.","A photo talkin’ ‘bout Slinky Dog from Toy Story. Slinky Dog, a cute animated dachshund wit a springy body, soft brown fur, a waggin’ tail, and a friendly smile, sittin’ on a colorful rug.","A photo be describing Slinky Dog from Toy Story. Slinky Dog, a cute animated dachshund with a springy body, soft brown fur, wagging tail, and a friendly smile, sitting on a colorful rug.","One photo describe Slinky Dog from Toy Story. Slinky Dog, one cute animated dachshund with springy body, soft brown fur, tail wagging, and one friendly smile, sitting on one colourful rug.","A photo describes Slinky Dog from Toy Story. Slinky Dog, a cute animated dachshund with a springy body, soft brown fur, wagging tail, and a friendly smile, is sitting on a colourful rug.","A photo a describe Slinky Dog fram Toy Story. Slinky Dog, one cute animated dachshund wid one springy body, soft brown fur, wagging tail, an one friendly smile, a siddung pan one colourful rug."
2205,Cartoon_Characters,"A photo describes Mrs. Potato Head from Toy Story. Mrs. Potato Head, a cartoonish potato figure with colorful detachable parts, smiling, wearing a white hat with a flower, red shoes, and playful design.","A photo talkin’ ’bout Mrs. Potato Head from Toy Story. Mrs. Potato Head, a cartoon-style potato figure wit colorful detachable parts, smilin’, wearin’ a white hat wit a flower, red shoes, and a playful design.","A photo be describing Mrs. Potato Head from Toy Story. Mrs. Potato Head, like this cartoony potato lady with all these colorful parts you can take off and stuff, smiling, wearing a white hat with a flower, red shoes, and like a playful design.","One photo describe Mrs. Potato Head from Toy Story. Mrs. Potato Head, one cartoonish potato figure with colourful detachable parts, smiling, wearing one white hat with a flower, red shoes, and got playful design.","A photo is describing Mrs. Potato Head from Toy Story. Mrs. Potato Head is a cartoonish potato figure with colourful detachable parts, smiling, wearing a white hat with a flower, red shoes, and a playful design.","A photo describe Mrs. Potato Head fram Toy Story. Mrs. Potato Head, a cartoon-style potato figure wid colourful part weh can come off, a smile, wear a white hat wid one flower, red shoes, an a playful design."
